1.0,0.48,21.4,0.0,1.0,391.0,40.0
1.0,0.23,43.57,13.0,9.0,2583.0,2.0
1.0,0.5,6.31,0.0,1.0,1488.0,2.0
1.0,0.82,9.72,0.0,7.0,1846.0,2.0
0.0,0.23,37.49,7.0,1.0,81.0,18.0
1.0,0.04,17.67,13.0,9.0,2594.0,16.0
0.0,0.99,11.08,0.0,7.0,1484.0,15.0
2.0,0.81,36.25,13.0,9.0,52.0,18.0
1.0,0.58,35.08,0.0,1.0,490.0,14.0
2.0,0.56,31.2,13.0,9.0,26.0,2.0
1.0,0.93,27.65,0.0,1.0,547.0,2.0
0.0,0.71,49.7,0.0,1.0,208.0,27.0
0.0,0.86,31.1,0.0,1.0,360.0,15.0
1.0,0.29,43.52,0.0,7.0,756.0,2.0
1.0,0.32,44.18,0.0,1.0,329.0,3.0
1.0,0.38,43.49,0.0,1.0,398.0,48.0
0.0,0.38,35.29,0.0,7.0,666.0,2.0
2.0,0.07,43.81,13.0,9.0,67.0,18.0
2.0,0.23,16.51,0.0,1.0,418.0,36.0
1.0,0.86,6.12,0.0,1.0,162.0,7.0
0.0,0.6,22.52,0.0,1.0,760.0,18.0
1.0,0.35,43.01,0.0,1.0,417.0,54.0
0.0,0.05,28.69,0.0,1.0,99.0,15.0
2.0,0.19,41.02,13.0,9.0,208.0,52.0
1.0,0.08,22.64,0.0,1.0,92.0,2.0
1.0,0.58,40.94,0.0,7.0,780.0,38.0
0.0,0.03,47.89,0.0,1.0,756.0,25.0
1.0,0.11,17.15,0.0,1.0,198.0,36.0
1.0,0.77,39.67,13.0,9.0,95.0,7.0
0.0,0.22,24.84,0.0,1.0,99.0,2.0
1.0,0.75,45.5,0.0,7.0,4405.0,23.0
0.0,0.41,30.09,0.0,1.0,2258.0,21.0
0.0,0.24,46.85,7.0,1.0,128.0,2.0
2.0,0.22,47.73,13.0,9.0,73.0,53.0
1.0,0.67,34.63,0.0,1.0,278.0,2.0
0.0,0.9,29.29,7.0,1.0,203.0,18.0
1.0,0.34,6.38,13.0,9.0,2581.0,2.0
0.0,0.2,6.89,7.0,1.0,97.0,50.0
3.0,0.73,25.68,15.0,4.0,749.0,15.0
3.0,0.9,16.28,15.0,4.0,386.0,15.0
0.0,0.89,15.46,0.0,1.0,332.0,53.0
1.0,0.79,31.53,0.0,1.0,91.0,38.0
0.0,0.87,34.05,0.0,1.0,5519.0,21.0
3.0,0.12,10.41,13.0,9.0,28.0,53.0
2.0,0.09,16.76,13.0,9.0,760.0,2.0
1.0,0.81,15.75,0.0,1.0,752.0,2.0
1.0,0.64,41.0,0.0,7.0,3219.0,53.0
2.0,0.33,29.2,16.0,9.0,327.0,18.0
0.0,0.08,28.4,0.0,1.0,331.0,52.0
2.0,0.74,39.7,13.0,9.0,2947.0,48.0
1.0,0.55,6.48,0.0,7.0,2577.0,18.0
0.0,0.6,41.97,13.0,9.0,799.0,18.0
2.0,0.61,21.14,0.0,1.0,87.0,53.0
0.0,0.19,40.55,13.0,9.0,112.0,48.0
1.0,0.35,22.39,13.0,9.0,1253.0,53.0
